WEO Country Code;Country;Subject Descriptor;Units;Scale;Country/Series-specific Notes;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;Estimates Start After
146;Switzerland;Unemployment rate;Percent of total labor force;;Source: State Secretariat for Economic Affairs (SECO) Latest actual data: 2019 Employment type: National definition Primary domestic currency: Swiss franc Data last updated: 04/2020;0.209;0.190;0.428;0.850;1.138;0.982;0.832;0.798;0.720;0.564;0.501;1.083;2.549;4.504;4.723;4.233;4.656;5.199;3.856;2.723;1.824;1.703;2.546;3.691;3.879;3.763;3.332;2.766;2.577;3.701;3.516;2.843;2.905;3.158;3.044;3.178;3.323;3.088;2.547;2.306;2.725;2.600;2019
146;Switzerland;General government net lending/borrowing;Percent of GDP;;"Source: Ministry of Finance or Treasury Latest actual data: 2017 Fiscal assumptions: The authorities? announced discretionary stimulus?as reflected in the fiscal projections for 2020?which is permitted within the context of the debt brake rule in the event of ?exceptional circumstances?. Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; State Government; Local Government; Social Security Funds; Other;. Other refers to Cantons. Valuation of public debt: Nominal value";n/a;n/a;n/a;-0.539;-0.189;0.066;1.165;1.168;0.985;0.835;0.001;-1.853;-2.988;-3.155;-2.611;-1.871;-2.050;-2.365;-1.323;-1.607;0.424;0.280;-1.784;-1.386;-1.425;-0.673;0.855;1.604;1.931;0.503;0.356;0.735;0.382;-0.429;-0.214;0.645;0.328;1.225;1.391;0.888;-5.060;-1.897;2017
146;Switzerland;Current account balance;Percent of GDP;;Source: Central Bank Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);-0.537;2.434;3.450;0.800;5.842;5.709;3.180;3.505;4.409;4.140;3.138;4.387;5.125;6.898;6.052;5.274;5.803;9.187;8.463;9.630;11.949;8.099;8.330;12.596;14.657;13.417;14.275;10.042;2.297;7.304;14.657;7.821;10.682;11.600;8.619;11.260;9.850;6.414;8.212;12.246;7.216;8.825;2019
112;United Kingdom;Gross domestic product, constant prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2016 Chain-weighted: Yes, from before 1980;-2.031;-0.788;1.995;4.222;2.269;4.147;3.150;5.393;5.732;2.578;0.734;-1.103;0.401;2.490;3.846;2.531;2.492;3.855;3.645;3.428;3.437;2.974;2.324;3.286;2.374;3.180;2.788;2.431;-0.281;-4.248;1.950;1.540;1.479;2.140;2.608;2.355;1.918;1.892;1.341;1.409;-6.502;4.035;2019
112;United Kingdom;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2016 Chain-weighted: Yes, from before 1980;501.788;544.935;590.148;639.151;677.241;727.637;765.670;826.920;905.155;964.891;1,008.346;1,030.951;1,058.676;1,110.743;1,178.091;1,233.240;1,287.111;1,359.778;1,425.204;1,495.348;1,581.323;1,664.069;1,729.689;1,819.707;1,913.059;2,035.371;2,155.438;2,267.141;2,304.739;2,223.663;2,293.431;2,377.401;2,458.838;2,555.507;2,670.672;2,762.034;2,844.166;2,952.556;3,065.042;3,162.408;2,975.557;3,155.972;2019
112;United Kingdom;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2016 Chain-weighted: Yes, from before 1980;-2.188;-0.837;2.116;4.176;2.100;3.880;2.914;5.170;5.524;2.288;0.450;-1.449;0.147;2.261;3.580;2.243;2.247;3.588;3.359;3.060;3.083;2.579;1.888;2.817;1.839;2.389;2.089;1.609;-1.096;-4.920;1.139;0.698;0.810;1.501;1.828;1.549;1.083;1.287;0.737;0.754;-7.041;3.484;2019
112;United Kingdom;Inflation, average consumer prices;Percent change;;Source: National Statistics Office. For data prior to 1988, the source is the WEO - World Economic Outlook. Latest actual data: 2019. Our PCPIE (end-period CPI data) is for December each year Notes: Data prior to 1988 cannot be confirmed by national sources at this time. Harmonized prices: Yes Frequency of source data: Monthly Base year: 2015;16.849;12.189;8.511;5.198;4.448;5.160;3.626;4.066;4.612;5.216;6.999;7.519;4.232;2.533;1.994;2.630;2.425;1.825;1.557;1.329;0.796;1.234;1.259;1.362;1.344;2.057;2.329;2.323;3.602;2.165;3.298;4.464;2.828;2.565;1.461;0.040;0.660;2.683;2.478;1.791;1.186;1.545;2019
112;United Kingdom;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office. For data prior to 1988, the source is the WEO - World Economic Outlook. Latest actual data: 2019. Our PCPIE (end-period CPI data) is for December each year Notes: Data prior to 1988 cannot be confirmed by national sources at this time. Harmonized prices: Yes Frequency of source data: Monthly Base year: 2015;15.157;12.017;5.364;5.333;4.603;5.611;3.750;3.715;7.688;5.496;7.847;7.014;2.681;2.435;1.791;2.822;2.404;1.781;1.385;1.123;0.955;1.021;1.524;1.315;1.436;2.127;2.715;2.119;3.880;2.121;3.380;4.631;2.634;2.066;0.911;0.056;1.209;3.027;2.275;1.415;1.018;1.945;2019
112;United Kingdom;Unemployment rate;Percent of total labor force;;Source: National Statistics Office Latest actual data: 2019 Employment type: Harmonized ILO definition Primary domestic currency: Pound sterling Data last updated: 04/2020;7.133;9.650;10.725;11.475;11.750;11.375;11.325;10.425;8.575;7.225;7.100;8.850;9.950;10.375;9.500;8.625;8.100;6.950;6.250;5.975;5.450;5.100;5.200;5.000;4.750;4.825;5.425;5.350;5.725;7.625;7.900;8.100;7.975;7.575;6.200;5.375;4.875;4.425;4.075;3.825;4.825;4.375;2019
112;United Kingdom;General government net lending/borrowing;Percent of GDP;;"Source: National Statistics Office. Data does not take into account statistical revisions (including on student loans accounting) implemented on September 24, 2019. Latest actual data: 2019 Fiscal assumptions: Fiscal projections are based on the U.K.'s Budget Statement 2020. Expenditure projections are based on the budgeted nominal values adjusted to account for subsequent announcements of measures to respond to the outbreak of coronavirus. Revenue projections are adjusted for differences between IMF staff forecasts of macroeconomic variables (such as GDP growth and inflation) and the forecasts of these variables assumed in the authorities' fiscal projections (which did not incorporate the impact of the outbreak of coronavirus). IMF staff data exclude public sector banks and the effect of transferring assets from the Royal Mail Pension Plan to the public sector in April 2012. Real government consumption and investment are part of the real GDP path, which, according to the IMF staff, may or may not be the same as projected by the U.K. Office for Budget Responsibility. Fiscal year GDP is different from current year GDP. The fiscal accounts are presented in terms of fiscal year. Projections incorporate accounting revisions (including on student loans) implemented on September 24, 2019. Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government; Local Government;. The concept of ""state government"" and ""social security funds"" is not applicable to the UK. Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits; Securities Other than Shares; Loans;. Net debt is defined as total gross financial liabilities less liquid financial assets, where liquid assets are cash and short-term assets, which can be released for cash at short notice without significant loss";-2.840;-3.777;-2.275;-2.875;-3.164;-2.479;-2.277;-1.605;0.327;0.589;-1.392;-2.652;-5.462;-6.676;-5.747;-4.975;-3.547;-1.996;-0.328;0.627;1.360;0.214;-1.873;-3.132;-3.071;-3.148;-2.770;-2.658;-5.146;-10.082;-9.280;-7.508;-7.640;-5.526;-5.557;-4.591;-3.348;-2.455;-2.217;-2.080;-8.310;-5.473;2019
112;United Kingdom;Current account balance;Percent of GDP;;Source: National Statistics Office Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);0.537;1.527;0.555;0.215;-0.496;-0.288;-0.962;-1.575;-3.528;-4.061;-3.080;-1.327;-1.530;-1.323;-0.484;-0.676;-0.577;-0.047;-0.499;-2.468;-2.263;-2.066;-2.054;-1.765;-2.324;-1.949;-2.787;-3.319;-3.931;-3.333;-3.171;-1.762;-3.431;-4.760;-4.722;-4.906;-5.211;-3.490;-3.865;-3.782;-4.380;-4.480;2019
111;United States;Gross domestic product, constant prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Start/end months of reporting year: January/December Base year: 2012 Chain-weighted: Yes, from 1980;-0.257;2.538;-1.802;4.584;7.237;4.169;3.463;3.460;4.177;3.673;1.886;-0.108;3.522;2.753;4.029;2.684;3.772;4.447;4.481;4.753;4.127;0.999;1.742;2.861;3.799;3.513;2.855;1.876;-0.137;-2.537;2.564;1.551;2.249;1.842;2.526;2.908;1.638;2.370;2.927;2.334;-5.907;4.739;2019
111;United States;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Start/end months of reporting year: January/December Base year: 2012 Chain-weighted: Yes, from 1980;2,857.325;3,207.025;3,343.800;3,634.025;4,037.650;4,339.000;4,579.625;4,855.250;5,236.425;5,641.600;5,963.125;6,158.125;6,520.325;6,858.550;7,287.250;7,639.750;8,073.125;8,577.550;9,062.825;9,630.700;10,252.350;10,581.825;10,936.450;11,458.250;12,213.725;13,036.625;13,814.600;14,451.875;14,712.825;14,448.925;14,992.050;15,542.600;16,197.050;16,784.825;17,527.275;18,224.775;18,715.050;19,519.400;20,580.250;21,427.675;20,289.987;21,665.897;2019
111;United States;Gross domestic product per capita, constant prices;"Purchasing power parity; percent change";;Source: National Statistics Office Latest actual data: 2019 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices. Real Gross Domestic Product determined by chained Fisher quantity growth rates. Start/end months of reporting year: January/December Base year: 2012 Chain-weighted: Yes, from 1980;-1.405;1.515;-2.738;3.638;6.302;3.248;2.526;2.540;3.234;2.701;0.761;-1.427;2.157;1.422;2.774;1.477;2.570;3.206;3.270;3.563;2.983;-0.035;0.751;1.901;2.859;2.560;1.886;0.873;-1.059;-3.379;1.783;0.839;1.533;1.151;1.796;2.174;0.923;1.725;2.379;1.842;-6.435;4.135;2019
111;United States;Inflation, average consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: Base is 1982-1984=100;13.502;10.378;6.158;3.160;4.368;3.528;1.944;3.578;4.100;4.791;5.419;4.216;3.042;2.970;2.596;2.805;2.937;2.338;1.547;2.193;3.367;2.817;1.596;2.298;2.668;3.366;3.222;2.871;3.815;-0.320;1.637;3.140;2.073;1.466;1.615;0.121;1.261;2.138;2.440;1.812;0.620;2.238;2019
111;United States;Inflation, end of period consumer prices;Percent change;;Source: National Statistics Office Latest actual data: 2019 Harmonized prices: No Frequency of source data: Monthly Base year: Base is 1982-1984=100;11.887;8.569;4.017;3.930;3.896;3.309;1.693;4.184;4.491;4.932;5.763;2.929;3.148;2.654;2.722;2.705;3.088;1.686;1.607;2.939;3.427;1.552;2.616;1.909;3.209;3.683;2.199;4.084;0.701;1.919;1.689;3.086;1.822;1.319;0.524;0.714;2.171;2.171;1.911;1.902;0.784;2.417;2019
111;United States;Unemployment rate;Percent of total labor force;;Source: National Statistics Office Latest actual data: 2019 Employment type: National definition Primary domestic currency: U.S. dollar Data last updated: 03/2020;7.175;7.617;9.708;9.600;7.508;7.192;7.000;6.175;5.492;5.258;5.617;6.850;7.492;6.908;6.100;5.592;5.408;4.942;4.500;4.217;3.967;4.742;5.783;5.992;5.542;5.083;4.608;4.617;5.800;9.283;9.608;8.933;8.075;7.358;6.158;5.275;4.875;4.342;3.892;3.667;10.360;9.135;2019
111;United States;General government net lending/borrowing;Percent of GDP;;"Source: BEA and IMF's Government Finance Statistics Yearbook (revenue, expenditure, and net lending); Flow of Funds (debt) Latest actual data: 2018. Repatriation tax on foreign earnings (a provision of the 2017 Tax Cuts and Jobs Act), estimated at $250 billion, which accrued at end-2017 and recorded as capital transfer to the government in the GFS, was removed from government revenue. Staff's baseline projection embeds the impact of this tax provision over time to reflect the fact that corporations have eight years to pay off this tax liability. Notes: Revenue, expenditure, and net lending data are is compiled using SNA 2008, and when translated into GFS this is in accordance with GFSM 2014. Due to data limitations, most series begin 2001. Fiscal assumptions: Fiscal projections are based on the January 2020 Congressional Budget Office baseline adjusted for the IMF staff?s policy and macroeconomic assumptions. Projections then incorporate the effects of the Coronavirus Preparedness and Response Supplemental Appropriations Act, the Families First Coronavirus Response Act, and the Coronavirus Aid, Relief, and Economic Security Act (all signed in March 2020). Finally, fiscal projections are adjusted to reflect the IMF staff?s forecasts for key macroeconomic and financial variables and different accounting treatment of financial sector support and of defined-benefit pension plans and are converted to a general government basis. Data is compiled using SNA 2008, and when translated into GFS this is in accordance with GFSM 2014. Due to data limitations, most series begin 2001. Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2014 Basis of recording: Accrual General government includes: Central Government; State Government; Local Government; Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits; Loans; Insurance Technical Reserves; Financial Derivatives; Monetary Gold and SDRs";n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-0.537;-3.812;-4.764;-4.238;-3.069;-2.029;-2.910;-6.630;-13.197;-11.024;-9.703;-8.028;-4.564;-4.034;-3.566;-4.269;-4.471;-5.682;-5.782;-15.448;-8.643;2018
111;United States;Current account balance;Percent of GDP;;Source: National Statistics Office Latest actual data: 2019 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6);0.081;0.157;-0.165;-1.065;-2.337;-2.723;-3.214;-3.309;-2.314;-1.763;-1.324;0.047;-0.792;-1.237;-1.669;-1.487;-1.546;-1.641;-2.373;-2.994;-3.935;-3.683;-4.122;-4.527;-5.171;-5.716;-5.834;-4.920;-4.631;-2.578;-2.877;-2.867;-2.635;-2.078;-2.084;-2.237;-2.289;-2.252;-2.386;-2.326;-2.634;-2.758;2019
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
International Monetary Fund, World Economic Outlook Database, April 2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
